Scenario,Version,Case,Asset,Category,Unit,Basis,Account,CY2022,CY2023,CY2024,CY2025,CY2026,CY2027,CY2028,CY2029,CY2030,CY2031,CY2032,CY2033,CY2034,CY2035,CY2036,CY2037,CY2038,CY2039,CY2040,CY2041,CY2042,CY2043,CY2044,CY2045,CY2046,CY2047,CY2048,CY2049,CY2050,CY2051,CY2052,CY2053,CY2054,CY2055,CY2056,CY2057,CY2058,CY2059,CY2060,CY2061,CY2062,CY2063,CY2064,CY2065,CY2066,CY2067,CY2068,CY2069,CY2070,CY2071,CY2072,CY2073,CY2074,CY2075,CY2076,CY2077,CY2078,CY2079,CY2080,CY2081,CY2082
Gate,S,Case1,Pingu,CAT_Default,USDM,STO_Nom_Input,CF11,0,0,0,-4.480212888,-15.86518197,-54.71917333,26.80989547,42.02788423,38.13927851,59.1996753,62.5420454,62.89912815,64.58518393,66.34200485,66.74115969,67.69268269,68.04395668,68.9586613,62.72737073,63.8799455,63.61229533,66.5119121,69.31454915,73.63530439,52.77605574,39.84593286,28.00629613,21.10644289,15.20327991,-1.164539203,-5.733706708,-5.78181112,0.044643053,-0.137402081,-0.483229633,-0.493864254,-0.504726292,-0.515831164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,USDM,STO_Nom_Input,CF11,0,0,0,-19.69735186,-30.02667646,-86.67706314,-131.0730738,-131.1274678,-32.58709181,167.0091821,242.730738,228.9459755,252.750514,261.9349288,243.3507859,175.1517565,134.6468973,146.0916655,76.78190461,69.15827257,53.61194589,27.76957777,6.436951695,-1.391826982,10.61227303,4.788665403,1.811273798,0.551753588,-0.122757644,-1.557819411,-0.378634012,1.384082195,1.050945335,1.112105554,-2.691132911,-2.963872927,-3.029079034,-3.095721674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,USDM,STO_Nom_Input,CF12,0,0,0,-9.341598813,-36.91481992,-127.1745276,44.33442164,74.94385618,72.22286665,106.7295475,112.2433358,112.9471232,116.1927162,134.0535531,130.9575903,129.4943806,111.0264549,111.5560069,100.4358829,102.3811749,100.999021,104.3282172,113.4383329,132.3734219,110.3482717,94.73263765,66.5842186,50.1800024,36.1453906,-2.76866075,-13.63173406,-13.74610101,0.106137662,-0.326669766,-1.148865503,-1.17414903,-1.199973234,-1.226374771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,USDM,STO_Nom_Input,CF12,0,0,0,-0.334298364,-0.527859961,-1.541692123,-2.428271683,-2.302079938,-0.6473521,2.571590537,3.561251367,3.362200757,3.657379195,3.970321736,3.28504433,2.404963922,1.895168556,2.037119721,1.096939878,0.92953477,0.717081902,0.361699935,0.117908399,-0.027459388,0.193887449,0.087489468,0.033092181,0.010080602,-0.002242796,-0.02846154,-0.006917687,0.025287341,0.019200892,0.020318296,-0.049167308,-0.054150299,-0.055341622,-0.056559191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,Legacy Capex,USDM,STO_Nom_Input,CX,0,0,0,-4.081600766,-15.36069511,-52.82338736,-7.633137764,0.045258706,-0.021852864,-0.614580878,-0.618784318,-0.617493159,-0.613192883,-0.596325326,-0.578941306,-0.595091552,-0.607160301,-0.59202505,-0.575383446,-0.531519909,-0.5139996,-0.535640858,-0.422603482,-0.471294519,-1.083676841,-1.140190149,-1.179696025,-0.989601569,-1.071023484,-0.926851246,-0.707529973,-0.723095611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_CAPEX,USDM,STO_Nom_Input,CX,0,0,0,-4.951843317,-18.63576567,-64.08591939,-9.260607392,0.054908364,-0.026512138,-0.745616338,-0.750715997,-0.749149549,-0.743932406,-0.723468499,-0.702378013,-0.721971671,-0.736613611,-0.718251356,-0.698061578,-0.644845848,-0.623590015,-0.649845429,-0.512707232,-0.571779738,-1.314728762,-1.383291334,-1.431220301,-1.200595598,-1.299377569,-1.124466211,-0.858383211,-0.877267615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,Legacy Capex,USDM,STO_Nom_Input,CX,0,0,0,-12.12850708,-19.34854197,-55.96004061,-84.25224099,-94.88734355,-69.91711506,-0.77600016,-0.689449404,-0.679010884,-0.648847043,-0.626646387,-0.582343917,-0.614712352,-0.652474095,-0.564397742,-0.562850658,-0.611295875,-0.611046623,-0.652981195,-0.639104711,-0.684245185,-0.20340717,-0.160106007,-0.125167693,-0.068681936,-0.086761332,-0.040030799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_CAPEX,USDM,STO_Nom_Input,CX,0,0,0,-10.70000338,-17.06965772,-49.3690295,-74.32895554,-83.71144859,-61.68223036,-0.684602341,-0.60824559,-0.599036526,-0.572425403,-0.552839555,-0.51375506,-0.542311119,-0.575625259,-0.497922597,-0.49655773,-0.539297037,-0.539077142,-0.576072632,-0.563830529,-0.603654328,-0.179449737,-0.141248614,-0.110425358,-0.060592532,-0.076542524,-0.035315945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,Legacy Capex,USDM,STO_Nom_Input,CX0003,0,0,0,0,-0.209724402,-3.88870641,-0.004824848,-0.004761109,-0.003335927,-0.00049201,-0.000656013,-0.000715455,-0.001655789,-0.00389096,-0.006792171,-0.003542901,-0.001965891,-0.003623112,-0.003250703,-0.002329706,-0.010097303,-0.007789082,-0.013903039,-0.009106122,-0.022236411,-0.029595074,-0.037915556,-0.016533537,-0.019462679,-0.006165521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_CAPEX,USDM,STO_Nom_Input,CX0003,0,0,0,0,-0.438060164,-8.122504348,-0.010077862,-0.009944728,-0.006967891,-0.001027682,-0.001370242,-0.001494402,-0.003458515,-0.008127212,-0.014187093,-0.007400206,-0.004106239,-0.007567746,-0.006789879,-0.004866155,-0.021090661,-0.016269383,-0.029039861,-0.019020339,-0.046446126,-0.061816475,-0.079195813,-0.034534293,-0.040652515,-0.012878183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,Legacy Capex,USDM,STO_Nom_Input,CX0003,0,0,0,0,0,0,-0.00024665,-28.02279915,-28.60861384,0.036525329,-0.032578931,-0.026243551,-0.052606904,-0.074960433,-0.127701233,-0.055975437,-0.026433824,-0.091648062,-0.061902082,-0.029837593,-0.095065925,-0.063389029,-0.048336337,-0.023903901,-0.078702465,-0.076123212,-0.07287448,-0.028336552,-0.035228655,-0.008639794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_CAPEX,USDM,STO_Nom_Input,CX0003,0,0,0,0,0,0,-0.00019814,-22.51142298,-22.98202273,0.02934172,-0.026171478,-0.021082108,-0.042260456,-0.060217611,-0.102585629,-0.044966484,-0.021234959,-0.073623205,-0.049727507,-0.023969293,-0.076368861,-0.050922009,-0.038829801,-0.019202608,-0.06322368,-0.0611517,-0.058541912,-0.022763469,-0.028300069,-0.006940565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,Legacy Capex,USDM,STO_Nom_Input,CX0004,0,0,0,-1.640309765,-5.751051903,-13.40223749,-3.057887571,0.027770688,-0.002066911,-0.245996954,-0.247356157,-0.246717634,-0.243096937,-0.231819735,-0.218994511,-0.232025849,-0.24004846,-0.230630612,-0.224692208,-0.208917962,-0.186243923,-0.199585154,-0.14185291,-0.171076489,-0.390754205,-0.398655742,-0.397786602,-0.364424878,-0.391250033,-0.360073411,-0.284341461,-0.290596964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_CAPEX,USDM,STO_Nom_Input,CX0004,0,0,0,-2.298738559,-8.059553782,-18.78196471,-4.285339405,0.038917985,-0.002896579,-0.344741399,-0.346646193,-0.345751364,-0.340677301,-0.324873371,-0.306900037,-0.325162221,-0.33640515,-0.323206929,-0.314884819,-0.292778708,-0.261003194,-0.279699663,-0.1987934,-0.239747474,-0.547604958,-0.558678212,-0.557460194,-0.510706902,-0.548299813,-0.504608734,-0.398477589,-0.407244084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,Legacy Capex,USDM,STO_Nom_Input,CX0004,0,0,0,-25.07043816,-39.99473488,-115.6731598,-174.1547349,-160.8149397,-108.4613647,-1.650094556,-1.384071485,-1.370480297,-1.274888943,-1.200830295,-1.042772776,-1.200092995,-1.315387129,-1.051122917,-1.085420679,-1.225978433,-1.143240968,-1.269852209,-1.260151832,-1.384249147,-0.321249486,-0.234994301,-0.166869583,-0.106259992,-0.134934733,-0.071855632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_CAPEX,USDM,STO_Nom_Input,CX0004,0,0,0,-0.533837429,-0.851627973,-2.463086677,-3.70836422,-3.424313263,-2.309522302,-0.035136292,-0.029471729,-0.029182325,-0.02714685,-0.025569882,-0.022204284,-0.025554183,-0.028009199,-0.022382088,-0.023112408,-0.026105374,-0.024343604,-0.027039601,-0.026833046,-0.029475512,-0.006840527,-0.005003852,-0.003553238,-0.002262647,-0.002873233,-0.001530058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,USDM,STO_Nom_Input,LE,0,0,0,2.878056909,11.39844802,40.74765399,6.496078727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,PJ,STO_Nom_Input,LE,0,0,0,0,0,0,0.000511977,0.000617271,-4.34698E-05,0.0004318,0.000594087,0.000516807,0.000754442,0.001093506,0.00126642,0.001345631,0.00160645,0.001628668,0.001615144,0.001689525,0.001619974,0.001784193,0.002030522,0.002290374,0.001899146,0.00195131,0.001903976,0.001774533,0.001604518,0.029376878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,USDM,STO_Nom_Input,LE,0,0,3.767237732,2.477294809,8.511282029,8.454434992,7.132470725,4.205804055,-11.71446106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,PJ,STO_Nom_Input,LE,0,0,0,0,0,0,0,0.000849834,-0.002296497,-0.006409433,0.005099003,0.004936821,0.010275853,0.012105266,0.012611274,0.011813338,0.012682634,0.012630735,0.011294356,0.009627124,0.008037741,0.005890451,0.003658826,0.003846957,0.001809951,0.004346478,0.003678288,0.003282564,0.003269589,0.000531957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,PJ,STO_Nom_Input,LE11,0,0,0,0,0,0,0.004633932,0.005586949,-0.000393447,0.003908241,0.00537711,0.004677649,0.006828493,0.00989738,0.011462425,0.012179373,0.014540055,0.014741151,0.014618745,0.015291976,0.014662461,0.016148817,0.01837835,0.020730289,0.017189266,0.017661402,0.017232982,0.016061384,0.014522569,0.265891536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,PJ,STO_Nom_Input,LE11,0,0,0,0,0,0,0,8.36158E-05,-0.000225954,-0.000630629,0.000501695,0.000485737,0.001011049,0.001191046,0.001240833,0.001162323,0.001247854,0.001242747,0.00111126,0.00094722,0.000790839,0.000579566,0.000359995,0.000378505,0.000178082,0.000427653,0.000361909,0.000322974,0.000321697,5.23396E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,PJ,STO_Nom_Input,LE1112,0,0,0,0,0,0,0.00017114,0.000206337,-1.45307E-05,0.000144339,0.000198587,0.000172754,0.000252189,0.000365529,0.000423329,0.000449807,0.000536992,0.000544419,0.000539898,0.000564762,0.000541513,0.000596406,0.000678747,0.000765609,0.000634832,0.000652269,0.000636447,0.000593177,0.000536346,0.009819879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,PJ,STO_Nom_Input,LE1112,0,0,0,0,0,0,0,0.000577061,-0.001559387,-0.004352188,0.003462368,0.003352242,0.006977596,0.00821982,0.008563413,0.008021593,0.008611869,0.008576629,0.007669189,0.006537091,0.005457855,0.003999784,0.002484447,0.002612194,0.001229008,0.002951382,0.002497662,0.002228954,0.002220144,0.000361214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,USDM,STO_Nom_Input,LE12,0,0,0,1.88679296,7.472580341,26.7132962,4.258691193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,USDM,STO_Nom_Input,LE12,0,0,0.735404116,0.483593797,1.661491066,1.650393931,1.392332712,0.821016838,-2.286785038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,USDM,STO_Nom_Input,OA,0,0,0,-3.82380588,-14.2741411,-49.20391369,20.66979656,33.44371574,31.15514311,47.33100414,49.90533901,50.20230956,51.58970514,55.80452456,55.39390216,55.54671916,52.17435009,52.69155232,47.73136817,48.62749578,48.2414493,50.19664669,53.21337809,58.79948957,45.10225363,36.23628423,25.46920134,19.19440996,13.82601333,-1.059043485,-5.214287916,-5.25803805,0.040598834,-0.124953061,-0.439455567,-0.449123291,-0.459004841,-0.46910197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,S1,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,-0.037527736,-0.184543369,-0.150829081,0.177675644,0.24490783,0.220444307,0.23134825,0.216331879,0.14452414,0.160847811,0.154328895,0.144424481,0.152496916,0.247413979,0.143008727,0.224547942,0.140420506,0.135713051,18.55920819,13.78509272,10.63053812,8.741819879,7.009461836,1.906856301,0.150210605,0.151388934,0.149152454,0.106029119,0.008588321,0.003171523,0.001116775,0.000797278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,-0.002863284,-0.014080252,-0.011507926,0.01355626,0.018685927,0.016819414,0.017651361,0.016505645,0.011026873,0.012272333,0.011774954,0.011019269,0.011635178,0.018877141,0.01091125,0.017132513,0.010713775,0.010354606,1.416026651,1.051772171,0.811086612,0.666981576,0.534806478,0.14548893,0.011460738,0.011550642,0.011380003,0.008089788,0.00065527,0.00024198,8.52075E-05,6.08305E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,S3,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,149.6751486,175.4779905,158.726832,277.8086008,286.769892,282.2985765,283.3818657,284.0980127,279.01271,277.261842,273.751353,271.4010203,271.245878,270.2560261,263.873378,269.5097699,270.1621696,251.6411058,194.3033546,146.1220478,107.6577819,85.2338639,65.38594042,18.83277337,1.036620826,1.235729961,1.266129817,0.819008037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Emission,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,62.10199119,72.75229903,65.81372111,115.3639135,119.109543,117.244222,117.6981122,117.9893799,115.8505184,115.130346,113.6708757,112.691545,112.6303513,112.2570981,109.5669293,111.9383484,112.1758233,104.4875156,87.97947166,66.09520979,48.88427197,38.83098259,29.90860818,8.570100787,0.489627651,0.572726246,0.584459,0.381839141,0.003397269,0.001254555,0.000441761,0.000315378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,USDM,STO_Nom_Input,OA,0,0,0,-26.9564974,-41.80141879,-121.3633191,-187.2894769,-182.4277104,-48.25816812,218.350756,310.5045647,292.9949428,321.3462636,340.0147696,300.2186277,217.6571724,169.1232182,182.7553518,97.07203423,85.16245904,65.88260354,33.74762859,9.145560676,-2.053789125,15.05832036,6.794897741,2.570113024,0.782907678,-0.17418737,-2.210468148,-0.537259076,1.963943144,1.491247327,1.578020978,-3.818587136,-4.205602343,-4.298121843,-4.392679716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,S1,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,0.000636152,-0.044228472,-0.031213861,0.401783038,0.441314587,0.319724724,0.204676624,0.084396173,0.053670029,0.033254849,0.335692141,0.213333593,0.031770494,0.135802561,0.053150505,0.334557669,0.021130851,0.006488751,3.810238062,2.084288608,1.266440917,0.976504014,0.902222658,0.402875099,0.636242181,1.114904196,1.119240632,1.216370449,0.143388674,0.038985519,0.00995578,0.00694466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,0.00108259,-0.075267093,-0.053119099,0.68374601,0.751019978,0.544100879,0.348314418,0.143623651,0.091334538,0.05659241,0.571273896,0.363046668,0.054066365,0.231105971,0.090450422,0.569343277,0.035960042,0.011042421,6.484183812,3.546998962,2.155202789,1.661794202,1.535383738,0.685604457,1.082743698,1.89732075,1.904700408,2.069993908,0.244015861,0.066344744,0.016942539,0.011818278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,S3,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,-0.275451732,162.2999374,694.6329924,1375.999226,1918.942044,1925.993395,1909.232231,1934.404175,1761.481702,1260.597804,1124.885895,1020.332382,797.3928813,590.5816489,396.5129451,238.9872497,106.9600389,63.97047386,75.33325124,40.70987192,23.7707594,17.72326617,15.75617746,6.74021172,10.74943128,18.92033815,17.277298,17.44234706,0.902761916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Emission,ktCO2e,STO_Nom_Input,OA,0,0,0,0,0,0,-0.232825188,137.6652205,589.4282712,1168.274217,1629.079437,1634.886241,1620.494982,1641.681032,1494.892243,1069.806556,955.0802481,866.1767232,676.7232418,501.3722937,336.5629481,203.2945949,90.7983107,54.29553787,69.47731652,37.58210313,22.01638177,16.46219753,14.68473135,6.306506273,10.04861591,17.67959867,16.29160265,16.57310968,0.974902882,0.056772321,0.014498017,0.0101131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,USDM,STO_Nom_Input,OA0007,0,0,0,-10.82746829,-38.34187325,-132.2415092,64.792299,101.5700805,92.17236748,143.0696762,151.1472848,152.0102576,156.0850005,160.3307637,161.2954135,163.5949884,164.443923,166.6545178,151.5951662,154.3806291,153.7337907,160.7413838,167.5146029,177.956705,127.5455172,96.29689152,67.68367729,51.00858972,36.74223418,-2.814377711,-13.85682536,-13.97308077,0.107890239,-0.332063836,-1.167835916,-1.193536932,-1.219787553,-1.246625041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,USDM,STO_Nom_Input,OA0007,0,0,0,-8.232872601,-12.55020491,-36.22828203,-54.784416,-54.80715096,-13.62037787,69.80457725,101.4538023,95.69220586,105.6417531,109.4805492,101.7129628,73.20791685,56.27816163,61.06171422,32.09241746,28.90597942,22.40810458,11.60680875,2.690443041,-0.581739835,4.435595833,2.001511293,0.757055392,0.230615619,-0.051308828,-0.651119442,-0.15825709,0.578502758,0.439262045,0.46482509,-1.124808785,-1.23880552,-1.266059619,-1.293914143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Default,USDM,STO_Nom_Input,OA0008,0,0,0,-8.583573358,-33.91936124,-116.8549313,40.73689826,68.86252558,66.36233116,98.06896212,103.1353332,103.7820117,106.7642405,123.1757572,120.3310167,118.9865394,102.0171964,102.5037778,92.28599789,94.07343889,92.80344006,95.86248819,104.2333622,121.6319605,101.3940445,87.04554337,61.18123206,46.10813848,33.21236738,-2.543997353,-12.52558493,-12.63067155,0.097525105,-0.300162098,-1.055640637,-1.078872528,-1.102601223,-1.126860404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Default,USDM,STO_Nom_Input,OA0008,0,0,0,-7.58437247,-11.97578868,-34.97704019,-55.09125654,-52.22828948,-14.68675883,58.34279374,80.79565972,76.2797119,82.9765536,90.07641722,74.52923047,54.5624632,42.99651387,46.21702173,24.88675244,21.08875989,16.26874922,8.206043854,2.67503916,-0.62298309,4.398808947,1.984911637,0.750776706,0.228702994,-0.050883295,-0.645719343,-0.156944575,0.57370491,0.435618998,0.460970034,-1.115480114,-1.228531411,-1.255559476,-1.283182987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,S1,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,-0.010761884,-0.052921772,-0.043253476,0.050952304,0.070232577,0.063217136,0.066344076,0.062037809,0.041445399,0.046126562,0.044257123,0.041416819,0.043731763,0.070951268,0.041010822,0.064393941,0.040268594,0.03891863,5.322251264,3.953171193,3.048534956,2.506904466,2.010113618,0.546831969,0.043076115,0.043414026,0.042772667,0.030406125,0.002462885,0.000909502,0.000320259,0.000228636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,-0.12437067,-0.611595173,-0.499862653,0.588834845,0.811649033,0.730574472,0.766711228,0.716945474,0.478967448,0.533065727,0.511461387,0.478637166,0.505390023,0.819954658,0.473945216,0.744174326,0.465367594,0.449766618,61.50707126,45.68517535,35.23066603,28.97126498,23.23005725,6.319512407,0.497812961,0.501718062,0.494306141,0.351391099,0.028462553,0.010510745,0.003701103,0.002642257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,S3,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,240.9201409,282.4529163,255.4899133,447.1663324,461.5906078,454.393488,456.1371722,457.2898968,449.1044909,446.2862585,440.6357045,436.8525616,436.6028413,435.0095558,424.7359165,433.8083667,434.8584825,405.0466043,312.7546024,235.2009981,173.2881392,137.1941481,105.2465298,30.31361223,1.668565809,1.989055894,2.037988115,1.318291872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case1,Pingu,CAT_Emission,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,425.8975497,498.93772,451.3527187,791.1696089,816.8572627,804.0648279,807.1776224,809.1751462,794.5067617,789.5677953,779.5586987,772.8424159,772.4227471,769.862964,751.413696,767.6769682,769.3055791,716.5789058,603.3661834,453.2831775,335.2499856,266.304188,205.1142435,58.77404019,3.357882943,3.927775912,4.008239528,2.618665707,0.023298587,0.008603778,0.003029611,0.002162872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,S1,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,0.001028163,-0.071483058,-0.050448549,0.649370845,0.71326263,0.516746339,0.330802994,0.136403006,0.086742716,0.05374724,0.542553239,0.344794584,0.051348192,0.219487174,0.085903049,0.540719681,0.03415216,0.010487266,6.158193037,3.368674446,2.046850489,1.5782479,1.458192691,0.651135858,1.028309021,1.801933408,1.808942055,1.965925464,0.231748022,0.063009278,0.016090757,0.011224117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Emission_S1_S2,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,0.000277374,-0.019284401,-0.013609799,0.175184559,0.192421018,0.139405673,0.089242652,0.036798234,0.023401088,0.014499706,0.146367751,0.093017245,0.013852501,0.059212335,0.023174566,0.145873101,0.009213427,0.002829211,1.661331639,0.908786945,0.55219079,0.425773137,0.393385144,0.175660717,0.27741292,0.486118081,0.488008845,0.530359174,0.062520015,0.01699838,0.004340897,0.003027995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,S3,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,-0.268067679,157.9491522,676.0119194,1339.112722,1867.500836,1874.363162,1858.051315,1882.548473,1714.261544,1226.804875,1094.731004,992.9802634,776.0171171,574.7498872,385.8835961,232.5807025,104.092754,62.2556131,73.31378774,39.61855966,23.13353507,17.24815739,15.33380056,6.559526414,10.46127056,18.41313938,16.81414431,16.9747689,0.878561517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gate,S,Case2,Pingu,CAT_Emission,ktCO2e,STO_Nom_Input,OA11,0,0,0,0,0,0,-0.092325838,54.59055767,233.7352741,463.2741721,646.0045223,648.3071854,642.6003931,651.0016311,592.7931612,424.2272397,378.7330103,343.4786957,268.3517234,198.8170507,133.4626056,80.61560698,36.00568393,21.53066462,27.55093437,14.90302315,8.730502553,6.528014416,5.823167761,2.50081824,3.984735902,7.010769658,6.460365741,6.571996156,0.386593592,0.022512822,0.005749127,0.004010307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
